,brewery_id,brewery_name,beer_style,beer_name,beer_id,review_overall,City,State,Address
16014,13564,Sonoran Brewing Company,American Double / Imperial Stout,Inebriator Stout,29573,4.166666666666667,Phoenix,Arizona,3002 E Washington St
16030,4555,Tustin Brewing Company,American Amber / Red Ale,14th Anniversary Imperial Red,60927,4.25,Tustin,California,13011 Newport Avenue #100
16041,4555,Tustin Brewing Company,American Double / Imperial IPA,Double Play Ipa,50162,4.5,Tustin,California,13011 Newport Avenue #100
16048,4555,Tustin Brewing Company,American Amber / Red Ale,Red Hop Love,49039,4.5,Tustin,California,13011 Newport Avenue #100
16058,4555,Tustin Brewing Company,Maibock / Helles Bock,"""Not Your Bock"" Maibock",49037,4.5,Tustin,California,13011 Newport Avenue #100
16065,4555,Tustin Brewing Company,English Barleywine,Bourbon O.E. Barrel Aged Barleywine,60926,4.375,Tustin,California,13011 Newport Avenue #100
16074,10284,Independence Brewing Co.,American Double / Imperial IPA,All Seeing (Eye) PA,71915,4.5,Austin,Texas,3913 Todd Ln
16081,10284,Independence Brewing Co.,American Amber / Red Ale,Alamo Drafthouse Amber Ale,24435,4.25,Austin,Texas,3913 Todd Ln
16085,10284,Independence Brewing Co.,American Blonde Ale,Gold Deluxe,71275,4.5,Austin,Texas,3913 Todd Ln
16090,10284,Independence Brewing Co.,Scotch Ale / Wee Heavy,Kill Shot Scotch Ale,68346,4.25,Austin,Texas,3913 Todd Ln
16110,130,Boulder Beer / Wilderness Pub,American Pale Ale (APA),"Boulder, Extra Pale Ale",367,4.2,Boulder,Colorado,2880 Wilderness Pl
16113,130,Boulder Beer / Wilderness Pub,American IPA,Oak Aged Mojo IPA Infused W/ Apricot,67114,4.5,Boulder,Colorado,2880 Wilderness Pl
16122,130,Boulder Beer / Wilderness Pub,American Barleywine,Bourbon Barrel Killer Penguin,67943,4.5,Boulder,Colorado,2880 Wilderness Pl
16131,130,Boulder Beer / Wilderness Pub,Oatmeal Stout,Bourbon Barrel Obovoid,67944,4.333333333333333,Boulder,Colorado,2880 Wilderness Pl
16139,130,Boulder Beer / Wilderness Pub,American Pale Ale (APA),Whiskey Barrel Dry Hopped Pale Ale,61311,4.5,Boulder,Colorado,2880 Wilderness Pl
16144,10378,Old Capitol Brew Works and Public House,Extra Special / Strong Bitter (ESB),Old Capitol Brew Works ESB,21583,4.5,Iowa City,Iowa,525 S Gilbert St
16145,10378,Old Capitol Brew Works and Public House,Belgian Dark Ale,Seven Reverends,24926,4.333333333333333,Iowa City,Iowa,525 S Gilbert St
16146,10378,Old Capitol Brew Works and Public House,American IPA,Big Cock Country IPA,26948,4.25,Iowa City,Iowa,525 S Gilbert St
16147,10378,Old Capitol Brew Works and Public House,Witbier,Harvest Moon Belgian Wit,21918,4.1,Iowa City,Iowa,525 S Gilbert St
16149,10378,Old Capitol Brew Works and Public House,Milk / Sweet Stout,Straight Pipe Stout,21921,4.3,Iowa City,Iowa,525 S Gilbert St
16150,10378,Old Capitol Brew Works and Public House,English Brown Ale,Farmer Brown Ale,21584,4.166666666666667,Iowa City,Iowa,525 S Gilbert St
16154,10378,Old Capitol Brew Works and Public House,American Pale Lager,Dubuque Golden,43696,4.5,Iowa City,Iowa,525 S Gilbert St
16163,10378,Old Capitol Brew Works and Public House,American Stout,Terrapin Stout,26779,4.25,Iowa City,Iowa,525 S Gilbert St
16164,10378,Old Capitol Brew Works and Public House,Vienna Lager,Cerveza Negra,30818,4.25,Iowa City,Iowa,525 S Gilbert St
16165,10378,Old Capitol Brew Works and Public House,American IPA,Old Capitol Brew Works Firkin IPA,21819,4.75,Iowa City,Iowa,525 S Gilbert St
16167,10378,Old Capitol Brew Works and Public House,Saison / Farmhouse Ale,Old Capitol Brew Works Saison,29657,4.5,Iowa City,Iowa,525 S Gilbert St
16173,16118,Worth Brewing Company,American Pale Lager,Dillon Clock Stopper,72557,4.5,Northwood,Iowa,835 Central Ave
16176,16118,Worth Brewing Company,English Dark Mild Ale,Sunderland Mild,68650,5.0,Northwood,Iowa,835 Central Ave
16177,16118,Worth Brewing Company,Oatmeal Stout,Oatmeal Stout,64590,4.5,Northwood,Iowa,835 Central Ave
16184,829,Haines Brewing Company,Russian Imperial Stout,Black Fang,3498,4.333333333333333,Haines,Alaska,108 Whitefang Way
16204,15065,Termini Brewing,American IPA,Hopwheels IPA,33831,4.5,Lacey,Washington,"1225 Ruddell Road SE, Suite F"
16207,15065,Termini Brewing,English Dark Mild Ale,Clark's Dark Mild,37769,4.5,Lacey,Washington,"1225 Ruddell Road SE, Suite F"
16216,2953,Portsmouth Brewing Co. / Mault's Brewpub,English Brown Ale,Portsmouth Brewing Maple Nut Brown Ale,7337,4.25,Portsmouth,Ohio,224 Second St.
16249,741,"Lakefront Brewery, Inc.",American IPA,Mangey Rabbit,34330,4.25,Milwaukee,Wisconsin,1872 N Commerce St.
16251,741,"Lakefront Brewery, Inc.",Baltic Porter,Dan Brewed A Baltic Porter,75429,4.25,Milwaukee,Wisconsin,1872 N Commerce St.
16259,741,"Lakefront Brewery, Inc.",American Double / Imperial Pilsner,Local Acre Lager Wisconsin Wet Hop,62867,4.035714285714286,Milwaukee,Wisconsin,1872 N Commerce St.
16261,741,"Lakefront Brewery, Inc.",German Pilsener,I Closed Wolski's Milw. Wisc.,45892,4.25,Milwaukee,Wisconsin,1872 N Commerce St.
16268,16289,Laurelwood Public House & Brewery,American Pale Ale (APA),Organic Sunshine Pale Ale,52089,4.5,Portland,Oregon,5115 NE Sandy Blvd
16276,16289,Laurelwood Public House & Brewery,American Brown Ale,British Daily Ale,47901,4.5,Portland,Oregon,5115 NE Sandy Blvd
16279,16289,Laurelwood Public House & Brewery,American Pale Ale (APA),Stratus Pale Ale,61346,5.0,Portland,Oregon,5115 NE Sandy Blvd
16281,16289,Laurelwood Public House & Brewery,American Double / Imperial IPA,Imperial Workhorse Double India Pale Ale,67468,4.321428571428571,Portland,Oregon,5115 NE Sandy Blvd
16282,16289,Laurelwood Public House & Brewery,American IPA,Workhorse IPA,41872,4.282828282828283,Portland,Oregon,5115 NE Sandy Blvd
16283,16289,Laurelwood Public House & Brewery,American Amber / Red Ale,Copper Ale,54798,4.5,Portland,Oregon,5115 NE Sandy Blvd
16292,16289,Laurelwood Public House & Brewery,Saison / Farmhouse Ale,Saison Belgian Ale,49878,4.5,Portland,Oregon,5115 NE Sandy Blvd
16295,16289,Laurelwood Public House & Brewery,American IPA,Prevale IPA,52469,4.035714285714286,Portland,Oregon,5115 NE Sandy Blvd
16301,16289,Laurelwood Public House & Brewery,American IPA,Green Elephant IPA,55503,4.25,Portland,Oregon,5115 NE Sandy Blvd
16303,16289,Laurelwood Public House & Brewery,American Pale Wheat Ale,Standing Sun Summer Ale,50839,4.5,Portland,Oregon,5115 NE Sandy Blvd
16304,16289,Laurelwood Public House & Brewery,Rye Beer,The Audacity Of Hops,47417,4.5,Portland,Oregon,5115 NE Sandy Blvd
16309,16289,Laurelwood Public House & Brewery,American IPA,Hop Bandito,50505,4.25,Portland,Oregon,5115 NE Sandy Blvd
16315,2919,"Wild Duck Brewery, Restaurant And Music Hall",American Barleywine,Lucifer's Angel,13530,4.5,Eugene,Oregon,169 West 6th Avenue
16322,1880,Empyrean Brewing Company,American IPA,India Pale Ale,17336,4.25,Lincoln,Nebraska,729 Q St
16325,1880,Empyrean Brewing Company,American Double / Imperial IPA,Mango IPA,77162,4.5,Lincoln,Nebraska,729 Q St
16343,1880,Empyrean Brewing Company,American IPA,FestivAle '05 - '06,27669,4.333333333333333,Lincoln,Nebraska,729 Q St
16345,1880,Empyrean Brewing Company,Russian Imperial Stout,Imperial Stout,21837,4.5,Lincoln,Nebraska,729 Q St
16346,1880,Empyrean Brewing Company,California Common / Steam Beer,Super Nova Summer Common Beer,9703,4.2,Lincoln,Nebraska,729 Q St
16349,1880,Empyrean Brewing Company,American Strong Ale,15th Anniversary Ale,29396,4.5,Lincoln,Nebraska,729 Q St
16350,1880,Empyrean Brewing Company,American IPA,FestivAle 04 - 05,20791,4.5,Lincoln,Nebraska,729 Q St
16362,14400,Ninkasi Brewing Company,American IPA,Maiden The Shade,60044,4.202702702702703,Eugene,Oregon,272 Van Buren St.
16364,14400,Ninkasi Brewing Company,American Double / Imperial IPA,Tricerahops Double IPA,37966,4.047272727272727,Eugene,Oregon,272 Van Buren St.
16365,14400,Ninkasi Brewing Company,Oatmeal Stout,Vanilla Oatis,51269,4.125,Eugene,Oregon,272 Van Buren St.
16372,14400,Ninkasi Brewing Company,Hefeweizen,Best In Show (Weizelwizen Wheat Ale),64614,4.5,Eugene,Oregon,272 Van Buren St.
16380,14400,Ninkasi Brewing Company,Dunkelweizen,Solstice,41834,5.0,Eugene,Oregon,272 Van Buren St.
16382,14400,Ninkasi Brewing Company,American IPA,Multnomah (Falls) IPA,50268,4.25,Eugene,Oregon,272 Van Buren St.
16384,14400,Ninkasi Brewing Company,Dortmunder / Export Lager,Ceridwen Harvest Lager,39237,4.5,Eugene,Oregon,272 Van Buren St.
16393,1683,Santa Fe Brewing Company,American Porter,State Pen Imperial Porter,42336,4.092592592592593,Santa Fe,New Mexico,35 Fire Place
16398,1683,Santa Fe Brewing Company,American Barleywine,Barrel Aged Chicken Killer Barley Wine,49999,4.5,Santa Fe,New Mexico,35 Fire Place
16410,1683,Santa Fe Brewing Company,German Pilsener,Freestyle Pilsner,30500,4.095238095238095,Santa Fe,New Mexico,35 Fire Place
16414,1683,Santa Fe Brewing Company,American Wild Ale,Wild Ale #1,50581,4.5,Santa Fe,New Mexico,35 Fire Place
16415,11036,Foothills Brewing Company,Baltic Porter,Foothills Baltic Porter,33033,4.15,Winston-Salem,North Carolina,638 W 4th St
16419,11036,Foothills Brewing Company,Maibock / Helles Bock,Maibock 2008 Year Aged,48343,4.5,Winston-Salem,North Carolina,638 W 4th St
16420,11036,Foothills Brewing Company,American Double / Imperial IPA,Seeing Double IPA,26290,4.101503759398496,Winston-Salem,North Carolina,638 W 4th St
16421,11036,Foothills Brewing Company,American Double / Imperial IPA,Bourbon Barrel Aged Seeing Double IPA,48181,4.25,Winston-Salem,North Carolina,638 W 4th St
16423,11036,Foothills Brewing Company,American Porter,Vanilla Bean Barrel Aged Peoples Porter,48483,4.5,Winston-Salem,North Carolina,638 W 4th St
16424,11036,Foothills Brewing Company,American IPA,Knob Creek Aged Hoppyum,61011,4.25,Winston-Salem,North Carolina,638 W 4th St
16429,11036,Foothills Brewing Company,American IPA,Jade,65993,4.473684210526316,Winston-Salem,North Carolina,638 W 4th St
16433,11036,Foothills Brewing Company,English Porter,People's Porter,26788,4.186440677966102,Winston-Salem,North Carolina,638 W 4th St
16436,11036,Foothills Brewing Company,Russian Imperial Stout,Sexual Chocolate,35284,4.109418282548477,Winston-Salem,North Carolina,638 W 4th St
16437,11036,Foothills Brewing Company,American Brown Ale,Foothills Festive India Brown Ale,27448,4.018518518518518,Winston-Salem,North Carolina,638 W 4th St
16438,11036,Foothills Brewing Company,American Porter,People's Porter - Chocolate Mint,73169,4.25,Winston-Salem,North Carolina,638 W 4th St
16442,11036,Foothills Brewing Company,Altbier,Foothills German Alt,22655,4.1,Winston-Salem,North Carolina,638 W 4th St
16443,11036,Foothills Brewing Company,American IPA,Barrel Aged Hoppyum,70641,4.25,Winston-Salem,North Carolina,638 W 4th St
16444,11036,Foothills Brewing Company,American Double / Imperial Stout,Olde Rabbit's Foot,62872,4.011764705882353,Winston-Salem,North Carolina,638 W 4th St
16449,11036,Foothills Brewing Company,American Stout,Total Eclipse Stout With Cayenne And Cocoa,64859,4.5,Winston-Salem,North Carolina,638 W 4th St
16451,11036,Foothills Brewing Company,Russian Imperial Stout,Barrel Aged Sexual Chocolate,51153,4.316176470588236,Winston-Salem,North Carolina,638 W 4th St
16453,11036,Foothills Brewing Company,American Stout,Bourbon Barrel Aged Total Eclipse Stout,50841,4.193548387096774,Winston-Salem,North Carolina,638 W 4th St
16456,11036,Foothills Brewing Company,Irish Red Ale,Irish Red Ale,36121,4.208333333333333,Winston-Salem,North Carolina,638 W 4th St
16467,22893,Epic Brewing Co.,American Double / Imperial Stout,Jack Mormon Coffee Stout,67266,4.125,Salt Lake City,Utah,825 S State St
16490,22777,The Boon Island Ale House,Czech Pilsener,Boon Island Lager,58369,5.0,Wells,Maine,124 Post Rd
16498,12502,Blue Heron BrewPub,Quadrupel (Quad),Re-animator,54008,4.166666666666667,Marshfield,Wisconsin,108 W 9th Street
16503,12502,Blue Heron BrewPub,Doppelbock,Coffee Dopplebock,55698,4.5,Marshfield,Wisconsin,108 W 9th Street
16523,1619,C.H. Evans Brewing Company,American Brown Ale,Kick-Ass Brown,4541,4.25,Albany,New York,19 Quackenbush Square
16524,1619,C.H. Evans Brewing Company,Märzen / Oktoberfest,Maerzenbier,53521,4.5,Albany,New York,19 Quackenbush Square
16525,1619,C.H. Evans Brewing Company,Braggot,Braggot,8165,4.5,Albany,New York,19 Quackenbush Square
16527,1619,C.H. Evans Brewing Company,Irish Dry Stout,Dawn's Dry Stout,12676,4.3,Albany,New York,19 Quackenbush Square
16528,1619,C.H. Evans Brewing Company,Russian Imperial Stout,Imperial Stout,8863,4.5,Albany,New York,19 Quackenbush Square
16531,1619,C.H. Evans Brewing Company,American Blonde Ale,Autumn Apple Ale,39610,4.25,Albany,New York,19 Quackenbush Square
16532,1619,C.H. Evans Brewing Company,Weizenbock,Weizenbock,57157,4.5,Albany,New York,19 Quackenbush Square
16533,1619,C.H. Evans Brewing Company,Tripel,Belgian Style Strong Ale,7380,4.1,Albany,New York,19 Quackenbush Square
16535,1619,C.H. Evans Brewing Company,American Barleywine,Old Musty Barleywine,10009,4.107142857142857,Albany,New York,19 Quackenbush Square
16536,1619,C.H. Evans Brewing Company,Hefeweizen,Bavarian Hefeweizen,50643,4.066666666666666,Albany,New York,19 Quackenbush Square
16539,1619,C.H. Evans Brewing Company,American IPA,Halfmoon IPA,17785,4.75,Albany,New York,19 Quackenbush Square
16540,1619,C.H. Evans Brewing Company,Weizenbock,Smoked Weizenbock,36775,4.5,Albany,New York,19 Quackenbush Square
16545,1619,C.H. Evans Brewing Company,Smoked Beer,Smoked Hefeweizen,47080,4.5,Albany,New York,19 Quackenbush Square
16551,1619,C.H. Evans Brewing Company,American Porter,Rowland's Porter,8576,4.5,Albany,New York,19 Quackenbush Square
16553,1619,C.H. Evans Brewing Company,Winter Warmer,Winter Warmer,8101,4.125,Albany,New York,19 Quackenbush Square
16554,1619,C.H. Evans Brewing Company,American Stout,Evans Extra Stout,7396,4.071428571428571,Albany,New York,19 Quackenbush Square
16555,1619,C.H. Evans Brewing Company,American Pale Ale (APA),Double Dry-Hopped Pale Ale,22669,4.5,Albany,New York,19 Quackenbush Square
16559,1619,C.H. Evans Brewing Company,Witbier,Evans Wit,5139,4.357142857142857,Albany,New York,19 Quackenbush Square
16562,1619,C.H. Evans Brewing Company,Weizenbock,Miloweizen,8382,4.5,Albany,New York,19 Quackenbush Square
16563,1619,C.H. Evans Brewing Company,Dunkelweizen,Dunkelweizen,7530,4.25,Albany,New York,19 Quackenbush Square
16572,11241,Angry Minnow Brewpub,American Amber / Red Ale,Amber Ale,51361,4.25,Hayward,Wisconsin,10440 Florida Ave.
16598,2426,Madison Brewing Co.,American Porter,Maple Porter,41183,4.5,Bennington,Vermont,428 Main St
16610,2426,Madison Brewing Co.,Witbier,Belgian White,44585,4.333333333333333,Bennington,Vermont,428 Main St
16613,16325,Carter's Brewing,American IPA,De-Railed IPA,40525,4.333333333333333,Billings,Montana,2526 Montana Ave
16614,16325,Carter's Brewing,American Brown Ale,Carter's Boxcar Brown Ale,73896,4.5,Billings,Montana,2526 Montana Ave
16615,16325,Carter's Brewing,American Porter,Black Magic Porter,52165,4.5,Billings,Montana,2526 Montana Ave
16616,16325,Carter's Brewing,Saison / Farmhouse Ale,Farmhouse Ale,52162,4.5,Billings,Montana,2526 Montana Ave
16624,23066,Boneyard Beer Company,American IPA,RPM IPA,60750,4.375,Bend,Oregon,"37 NW Lake Pl, Suite B"
16625,23066,Boneyard Beer Company,American Double / Imperial IPA,Hop Venom Double IPA,72750,4.75,Bend,Oregon,"37 NW Lake Pl, Suite B"
16627,23066,Boneyard Beer Company,American Double / Imperial IPA,Notorius IPA3,70013,4.590909090909091,Bend,Oregon,"37 NW Lake Pl, Suite B"
16629,23066,Boneyard Beer Company,American Amber / Red Ale,Skunk Ape,75832,4.25,Bend,Oregon,"37 NW Lake Pl, Suite B"
16630,23066,Boneyard Beer Company,American Black Ale,Armored Fist Double CDA,63088,4.25,Bend,Oregon,"37 NW Lake Pl, Suite B"
16631,23066,Boneyard Beer Company,American Pale Ale (APA),Bone-A-Fide Pale Ale,59798,4.125,Bend,Oregon,"37 NW Lake Pl, Suite B"
16632,23066,Boneyard Beer Company,American Double / Imperial Stout,Suge Knite,67841,4.666666666666667,Bend,Oregon,"37 NW Lake Pl, Suite B"
16637,1391,Issaquah Brewhouse,Belgian Pale Ale,Salmon Days Roe Ale 2010,62649,4.5,Issaquah,Washington,35 Sunset Way
16648,1391,Issaquah Brewhouse,Winter Warmer,Oak Aged Frosty Frog,48436,4.5,Issaquah,Washington,35 Sunset Way
16651,969,Zea Rotisserie & Brewery,Märzen / Oktoberfest,German Lager,32319,4.5,Metairie,Louisiana,4450 Veterans Memorial Blvd
16657,1752,Two Rows Restaurant & Brewery,Altbier,Two Rows King Louis Ale,33250,4.5,Dallas,Texas,5500 Greenville Ave.
16664,15813,Monkey King Brewery & Floribbean Grill,American Pale Ale (APA),"""See No Evil"" American Pale Ale",35773,4.25,Stuart,Florida,1725 SE Federal Highway
16673,4698,P.H. Woods Restaurant & Brewery,Munich Dunkel Lager,Blackfin Lager,66096,4.5,Moreno Valley,California,23060 Alessandro Blvd.
16681,9276,Trask Brewery & Public House,American Pale Ale (APA),Shannon Pale Ale,16751,4.5,McMinnville,Oregon,527 NE 3rd Street
16685,23635,Lavery Brewing Company,American Porter,Belfast Black,66233,4.166666666666667,Erie,Pennsylvania,128 W. 12th St.
16686,23635,Lavery Brewing Company,Saison / Farmhouse Ale,Liopard Oir,70382,4.1,Erie,Pennsylvania,128 W. 12th St.
16729,1618,Sarasota Brewing Company,American IPA,Sarasota I.P.A.,41754,4.125,Sarasota,Florida,6607 Gateway Avenue
16737,371,Montgomery Brewing Company,American IPA,Extra Innings IPA,40640,4.5,Montgomery,Alabama,12 W Jefferson St
16761,1340,Gaslight Brewery & Restaurant,American Blonde Ale,Bulldog Blonde,20735,4.333333333333333,South Orange,New Jersey,15 South Orange Ave.
16765,1340,Gaslight Brewery & Restaurant,American Porter,Big Dog Porter,36597,4.5,South Orange,New Jersey,15 South Orange Ave.
16771,1340,Gaslight Brewery & Restaurant,Extra Special / Strong Bitter (ESB),Citra E.S.B.,64218,4.5,South Orange,New Jersey,15 South Orange Ave.
16777,1340,Gaslight Brewery & Restaurant,Extra Special / Strong Bitter (ESB),E.S.B. (Extra Special Bitter),22530,4.5,South Orange,New Jersey,15 South Orange Ave.
16783,3246,Cheshire Cat Brewpub,German Pilsener,Mouser Pilsner,34260,4.5,Arvada,Colorado,7803 Ralston Road
16805,811,Highland Brewing,American Stout,Highland Black Mocha Stout,6373,4.009641873278237,Asheville,North Carolina,"12 Old Charlotte Hwy., Suite 200"
16808,811,Highland Brewing,American Pale Ale (APA),Highland Little Hump Spring Ale,66131,4.2,Asheville,North Carolina,"12 Old Charlotte Hwy., Suite 200"
16811,811,Highland Brewing,Kölsch,Highland Brandon's Kölsch Style Ale,61387,4.1,Asheville,North Carolina,"12 Old Charlotte Hwy., Suite 200"
16812,811,Highland Brewing,Winter Warmer,Highland Cold Mountain Winter Ale,7296,4.049450549450549,Asheville,North Carolina,"12 Old Charlotte Hwy., Suite 200"
16815,811,Highland Brewing,Old Ale,Auld Asheville Vintage Ale,54789,4.017241379310345,Asheville,North Carolina,"12 Old Charlotte Hwy., Suite 200"
16816,811,Highland Brewing,English Strong Ale,Highland Imperial Gaelic Ale,32927,4.16,Asheville,North Carolina,"12 Old Charlotte Hwy., Suite 200"
16820,811,Highland Brewing,Winter Warmer,Highland Oak Aged Cold Mountain Winter,64484,5.0,Asheville,North Carolina,"12 Old Charlotte Hwy., Suite 200"
16822,811,Highland Brewing,American Stout,Highland Dry Hopped Bourbon Oak Aged Black Mocha Stout,57151,4.5,Asheville,North Carolina,"12 Old Charlotte Hwy., Suite 200"
16824,811,Highland Brewing,Scotch Ale / Wee Heavy,Highland Tasgall Ale,25516,4.091772151898734,Asheville,North Carolina,"12 Old Charlotte Hwy., Suite 200"
16827,811,Highland Brewing,American Porter,Highland Big Butte Smoked Porter,52717,4.051724137931035,Asheville,North Carolina,"12 Old Charlotte Hwy., Suite 200"
16835,923,Ska Brewing Co.,American IPA,Modus Hoperandi,48243,4.115596330275229,Durango,Colorado,225 Girard St
16839,923,Ska Brewing Co.,Foreign / Export Stout,Local Series Merlo Stout #12,52508,4.153846153846154,Durango,Colorado,225 Girard St
